given_name,gender_majority,rank,source_urls
Efe,m,761,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Francesco,m,762,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Ina,w,763,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Jessica,w,764,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Joleen,w,765,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Joline,w,766,https://opendata.leipzig.de/dataset/?page=1
Liselotte,w,767,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Malak,w,768,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Rudi,m,769,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Alena,w,770,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Annie,w,771,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Asja,w,772,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Darian,m,773,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Dean,m,774,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Dora,w,775,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Emmanuel,m,776,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Florentina,w,777,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Freyja,w,778,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Iman,w,779,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Irma,w,780,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Liesbeth,w,781,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Lilian,w,782,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Linn,w,783,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Margarethe,w,784,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Melody,w,785,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Merjem,w,786,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Quentin,m,787,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aslan,m,788,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aya,w,789,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Chloé,w,790,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Edith,w,791,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Elijah,m,792,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Emilija,w,793,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Jolina,w,794,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mascha,w,795,https://opendata.leipzig.de/dataset/?page=1
Maxime,m,796,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Alara,w,797,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Anastasija,w,798,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Anisa,w,799,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aris,m,800,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Cara,w,801,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Dana,w,802,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Elaine,w,803,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Erika,w,804,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Estelle,w,805,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Gaia,w,806,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Jayden,m,807,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Jella,w,808,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Juliane,w,809,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Julika,w,810,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Mads,m,811,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Malena,w,812,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Mattheo,m,813,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mehmet,m,814,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Neyla,w,815,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nila,w,816,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Salma,w,817,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Tiago,m,818,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Tina,w,819,https://opendata.leipzig.de/dataset/?page=1
Zora,w,820,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Adin,m,821,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aiden,m,822,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Ariane,w,823,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Arina,w,824,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aryan,m,825,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Beatrice,w,826,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Davud,m,827,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Eleonore,w,828,https://opendata.leipzig.de/dataset/?page=1
Ivy,w,829,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Kate,w,830,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Kaya,w,831,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Kristina,w,832,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Lili,w,833,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Martina,w,834,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Melanie,w,835,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Vinzenz,m,836,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Zehra,w,837,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Aren,m,838,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Dion,m,839,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Feline,w,840,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Josefina,w,841,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Judith,w,842,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Karina,w,843,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Kimberly,w,844,https://opendata.leipzig.de/dataset/?page=1
Laetitia,w,845,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Lovis,m,846,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Mathias,m,847,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Miro,m,848,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Momo,w,849,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Neele,w,850,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Nelio,m,851,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Samu,m,852,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Sienna,w,853,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Anh,w,854,https://opendata.leipzig.de/dataset/?page=1
Berat,m,855,https://opendata.jena.de/dataset/vornamen | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Emre,m,856,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Florentin,m,857,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Heinrich,m,858,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Helin,w,859,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Josephin,w,860,https://opendata.leipzig.de/dataset/?page=1
Josip,m,861,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Kaja,w,862,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Keno,m,863,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Layan,w,864,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Marianne,w,865,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Matea,w,866,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Maxi,w,867,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Meyra,w,868,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nadia,w,869,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nathanael,m,870,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nathaniel,m,871,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Niclas,m,872,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Nola,w,873,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Rebekka,w,874,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Soraya,w,875,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Timur,m,876,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Xenia,w,877,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Zoë,w,878,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Asel,w,879,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Carmen,w,880,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Charles,m,881,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Cornelius,m,882,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Dimitrios,m,883,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Dominic,m,884,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Evelin,w,885,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Idris,m,886,https://opendata.leipzig.de/dataset/?page=1 | https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Inga,w,887,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Jamie,m,888,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Kalle,m,889,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mattia,m,890,https://opendata.muenchen.de/dataset/vornamen-von-neugeborenen
Meta,w,891,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Mia-Sophie,w,892,https://opendata.leipzig.de/dataset/?page=1
